0,1405715931,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1405716167,237454,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1405716168,238457,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716169,239461,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716170,240464,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716171,241469,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716172,242473,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716173,243480,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716174,244486,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716175,245491,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716176,246498,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716177,247505,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716178,248515,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716179,249519,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716180,250521,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716181,251528,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716182,252535,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716183,253540,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716184,254542,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716185,255551,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716186,256561,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716187,257571,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716188,258572,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716189,259574,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716190,260576,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716191,261582,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716192,262587,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716193,263590,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716194,264593,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716195,265599,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716196,266603,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716197,267612,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716198,268618,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716199,269625,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716200,270632,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716201,271636,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716202,272638,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716203,273646,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716204,274649,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716205,275650,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716206,276658,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716207,277661,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716208,278666,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716209,279671,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
