0,1405542637,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405543015,379714,30510,101,13625,23529,1,30420,103,13385,23859,3
0,1405543016,380718,30510,101,13625,23518,1,30420,103,13385,23859,3
0,1405543017,381724,30510,100,13625,23529,1,30420,101,13385,23859,3
0,1405543018,382734,30510,101,13625,23529,1,30420,101,13385,23859,3
0,1405543019,383737,30510,101,13625,23518,1,30420,101,13385,23859,3
0,1405543020,384739,30510,100,13625,23529,1,30420,101,13385,23859,3
0,1405543021,385749,30510,101,13625,23529,1,30420,101,13385,23859,3
0,1405543022,386761,30510,101,13630,23529,1,30420,101,13390,23859,3
0,1405543023,387768,30510,100,13630,23529,1,30420,101,13390,23859,3
0,1405543024,388769,30510,101,13630,23529,1,30465,100,13390,23859,3
0,1405543025,389777,30510,101,13630,23529,1,30420,101,13390,23859,3
0,1405543026,390780,30510,100,13630,23529,1,30420,101,13390,23859,3
0,1405543027,391784,30510,101,13630,23529,1,30420,101,13390,23859,3
0,1405543028,392786,30465,-2,13585,23276,1,30420,-3,13335,23870,3
0,1405543029,393794,30465,-2,13580,23276,1,30420,-2,13330,23870,3
0,1405543030,394800,30510,100,13625,23518,1,30420,101,13380,23859,3
0,1405543031,395809,30510,100,13630,23529,1,30420,101,13385,23859,3
0,1405543032,396816,30510,29,13600,23364,1,30420,28,13355,23870,3
0,1405543033,397818,30465,-2,13580,23265,1,30420,-2,13330,23870,3
0,1405543034,398824,30510,100,13625,23518,1,30420,101,13375,23859,3
0,1405543035,399827,30510,100,13630,23529,1,30420,101,13380,23859,3
0,1405543036,400834,30510,101,13630,23529,1,30420,101,13385,23859,3
0,1405543037,401840,30510,101,13630,23529,1,30420,101,13390,23859,3
0,1405543038,402849,30465,-2,13585,23254,1,30420,-2,13330,23870,3
0,1405543039,403850,30510,-2,13580,23254,1,30420,-2,13325,23870,3
0,1405543040,404859,30510,101,13630,23529,1,30420,103,13380,23859,3
0,1405543041,405872,30510,100,13630,23529,1,30465,2,13325,24145,4
0,1405543042,406880,30510,100,13630,23529,1,30465,2,13325,24145,4
