0,1405350502,utime,AM_vel(rpm),AM_supV(dV),AM_supI(dA)
0,1405350654,153295,3592,-18696,18784
0,1405350654,153551,3592,-18696,18784
0,1405350654,153818,3592,-18696,18784
0,1405350655,154072,3592,-18696,18784
0,1405350655,154328,3592,-18696,18784
0,1405350655,154579,3592,-18696,18784
0,1405350655,154836,3592,-18696,18784
0,1405350656,155095,3592,-18696,18784
0,1405350656,155358,3592,-18696,18784
0,1405350656,155610,3592,-18696,18784
0,1405350656,155862,3592,-18696,18784
0,1405350657,156119,3592,-18696,18784
0,1405350657,156379,3592,-18696,18784
0,1405350657,156637,3592,-18696,18784
0,1405350657,156894,3592,-18696,18784
0,1405350658,157150,3592,-18696,18784
0,1405350658,157414,3592,-18696,18784
0,1405350658,157669,3592,-18696,18784
0,1405350658,157921,3592,-18696,18784
0,1405350659,158176,3592,-18696,18784
0,1405350659,158432,3592,-18696,18784
0,1405350659,158690,3592,-18696,18784
0,1405350659,158948,3592,-18696,18784
0,1405350660,159205,3592,-18696,18784
0,1405350660,159457,3592,-18696,18784
0,1405350660,159718,3592,-18696,18784
0,1405350660,159970,3592,-18696,18784
0,1405350661,160231,3592,-18696,18784
0,1405350661,160485,3592,-18696,18784
0,1405350661,160740,3592,-18696,18784
0,1405350661,160994,3592,-18696,18784
0,1405350662,161251,3592,-18696,18784
0,1405350662,161509,3592,-18696,18784
0,1405350662,161770,3592,-18696,18784
0,1405350663,162029,3592,-18696,18784
0,1405350663,162281,3592,-18696,18784
0,1405350663,162538,3592,-18696,18784
0,1405350663,162794,3592,-18696,18784
0,1405350664,163054,3592,-18696,18784
0,1405350664,163310,3592,-18696,18784
0,1405350664,163570,3592,-18696,18784
0,1405350664,163825,3592,-18696,18784
0,1405350665,164081,3592,-18696,18784
0,1405350665,164355,3592,-18696,18784
0,1405350665,164607,3592,-18696,18784
0,1405350665,164861,3592,-18696,18784
0,1405350666,165115,3592,-18696,18784
0,1405350666,165371,3592,-18696,18784
0,1405350666,165629,3592,-18696,18784
0,1405350666,165887,3592,-18696,18784
0,1405350667,166139,3592,-18696,18784
0,1405350667,166396,3592,-18696,18784
0,1405350667,166655,3592,-18696,18784
0,1405350667,166912,3592,-18696,18784
0,1405350668,167167,3592,-18696,18784
0,1405350668,167438,3592,-18696,18784
0,1405350668,167698,3592,-18696,18784
0,1405350668,167956,3592,-18696,18784
0,1405350669,168210,3592,-18696,18784
0,1405350669,168465,3592,-18696,18784
0,1405350669,168720,3592,-18696,18784
0,1405350669,168972,3592,-18696,18784
0,1405350670,169236,3592,-18696,18784
0,1405350670,169498,3592,-18696,18784
0,1405350670,169751,3592,-18696,18784
0,1405350671,170003,3592,-18696,18784
0,1405350671,170262,3592,-18696,18784
0,1405350671,170520,3592,-18696,18784
0,1405350671,170771,3592,-18696,18784
0,1405350672,171031,3592,-18696,18784
0,1405350672,171289,3592,-18696,18784
0,1405350672,171561,3592,-18696,18784
0,1405350672,171815,3592,-18696,18784
0,1405350673,172072,3592,-18696,18784
0,1405350673,172325,3592,-18696,18784
0,1405350673,172584,3592,-18696,18784
0,1405350673,172842,3592,-18696,18784
0,1405350674,173095,3592,-18696,18784
0,1405350674,173347,3592,-18696,18784
0,1405350674,173617,3592,-18696,18784
0,1405350674,173873,3592,-18696,18784
0,1405350675,174130,3592,-18696,18784
0,1405350675,174383,3592,-18696,18784
0,1405350675,174644,3592,-18696,18784
0,1405350675,174902,3592,-18696,18784
0,1405350676,175162,3592,-18696,18784
0,1405350676,175417,3592,-18696,18784
0,1405350676,175684,3592,-18696,18784
0,1405350676,175938,3592,-18696,18784
0,1405350677,176193,3592,-18696,18784
0,1405350677,176451,3592,-18696,18784
0,1405350677,176708,3592,-18696,18784
0,1405350677,176969,3592,-18696,18784
0,1405350678,177224,3592,-18696,18784
0,1405350678,177475,3592,-18696,18784
0,1405350678,177726,3592,-18696,18784
0,1405350678,177985,3592,-18696,18784
0,1405350679,178236,3592,-18696,18784
0,1405350679,178490,3592,-18696,18784
0,1405350679,178747,3592,-18696,18784
0,1405350680,179000,3592,-18696,18784
0,1405350680,179258,3592,-18696,18784
0,1405350680,179533,3592,-18696,18784
0,1405350680,179791,3592,-18696,18784
0,1405350681,180050,3592,-18696,18784
0,1405350681,180302,3592,-18696,18784
0,1405350681,180561,3592,-18696,18784
0,1405350681,180821,3592,-18696,18784
0,1405350682,181080,3592,-18696,18784
0,1405350682,181332,3592,-18696,18784
0,1405350682,181583,3592,-18696,18784
0,1405350682,181841,3592,-18696,18784
0,1405350683,182094,3592,-18696,18784
0,1405350683,182353,3592,-18696,18784
0,1405350683,182605,3592,-18696,18784
0,1405350683,182861,3592,-18696,18784
0,1405350684,183119,3592,-18696,18784
0,1405350684,183370,3592,-18696,18784
0,1405350684,183643,3592,-18696,18784
0,1405350684,183899,3592,-18696,18784
0,1405350685,184156,3592,-18696,18784
0,1405350685,184414,3592,-18696,18784
0,1405350685,184667,3592,-18696,18784
0,1405350685,184926,3592,-18696,18784
0,1405350686,185179,3592,-18696,18784
0,1405350686,185433,3592,-18696,18784
